"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2025/12/19"
"Time","12:02:11"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","15V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","   500mA","   500mA","   500mA"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
   21,  2025/12/19,11:57:57,5.0712E+00,5.6303E+00,5.0691E+00,5.0691E+00,147.37E-03,380.09E-03,420.98E-03,379.02E-03,379.02E-03,28.486E-03,1.9243E+00,1.9275E+00,110.98E-03,0.9983E+00,3.30E+00,Error,NAN,5.1355E+00,5.0082E+00,466.80E-03,305.39E-03,1.013E+00,1.228E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-538.06E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,62.356E-06,0.00E-03,124.33E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,67.692E-03,-61.019E-03,5.4616E-03,-7.2416E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   22,  2025/12/19,11:57:57,5.0823E+00,5.6425E+00,5.0800E+00,5.0800E+00,151.63E-03,329.02E-03,364.49E-03,328.16E-03,328.16E-03,23.710E-03,1.6698E+00,1.6721E+00,89.111E-03,0.9986E+00,3.05E+00,Error,NAN,5.1531E+00,5.0273E+00,403.16E-03,280.55E-03,1.014E+00,1.225E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-223.19E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,99.997E-06,0.00E-03,587.94E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,67.692E-03,-59.430E-03,6.0713E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   23,  2025/12/19,11:57:57,5.0922E+00,5.6535E+00,5.0899E+00,5.0899E+00,152.75E-03,288.66E-03,320.31E-03,288.38E-03,288.38E-03,12.738E-03,1.4705E+00,1.4699E+00,0.0000E+00,1.0000E+00,0.00E+00,Error,NAN,5.1562E+00,5.0257E+00,349.83E-03,267.09E-03,1.013E+00,1.212E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-516.35E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,63.644E-06,0.00E-03,-93.865E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,51.802E-03,-67.375E-03,6.1729E-03,-8.2578E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   24,  2025/12/19,11:57:57,5.0827E+00,5.6429E+00,5.0804E+00,5.0804E+00,151.63E-03,327.03E-03,362.37E-03,326.25E-03,326.25E-03,22.532E-03,1.6604E+00,1.6622E+00,75.783E-03,0.9990E+00,2.61E+00,Error,NAN,5.1515E+00,5.0257E+00,405.34E-03,279.28E-03,1.014E+00,1.239E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-279.22E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,49.855E-06,0.00E-03,74.690E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-61.019E-03,6.4270E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   25,  2025/12/19,11:57:57,5.0712E+00,5.6302E+00,5.0689E+00,5.0689E+00,151.31E-03,378.63E-03,419.39E-03,377.58E-03,377.58E-03,28.178E-03,1.9173E+00,1.9201E+00,103.75E-03,0.9985E+00,3.10E+00,Error,NAN,5.1499E+00,5.0114E+00,457.35E-03,298.83E-03,1.016E+00,1.208E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-454.88E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,46.058E-06,0.00E-03,31.046E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-56.252E-03,5.6648E-03,-5.8696E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   26,  2025/12/19,11:57:57,5.0595E+00,5.6174E+00,5.0574E+00,5.0574E+00,146.98E-03,429.15E-03,475.65E-03,428.23E-03,428.23E-03,28.027E-03,2.1693E+00,2.1713E+00,93.143E-03,0.9991E+00,2.46E+00,Error,NAN,5.1212E+00,5.0003E+00,509.77E-03,350.44E-03,1.012E+00,1.188E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-256.29E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,44.319E-06,0.00E-03,337.46E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-61.019E-03,6.0205E-03,-6.4286E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   27,  2025/12/19,11:57:58,5.0468E+00,5.6031E+00,5.0446E+00,5.0446E+00,150.47E-03,480.19E-03,532.57E-03,479.48E-03,479.48E-03,26.081E-03,2.4230E+00,2.4234E+00,44.043E-03,0.9998E+00,1.04E+00,Error,NAN,5.1101E+00,4.9875E+00,533.54E-03,386.09E-03,1.013E+00,1.111E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-158.88E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,23.212E-06,0.00E-03,31.798E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-61.019E-03,6.2746E-03,-7.3940E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   28,  2025/12/19,11:57:58,5.0389E+00,5.5943E+00,5.0367E+00,5.0367E+00,151.10E-03,517.93E-03,574.90E-03,517.59E-03,517.59E-03,18.734E-03,2.6115E+00,2.6098E+00,0.0000E+00,1.0000E+00,0.00E+00,Error,NAN,5.1101E+00,4.9764E+00,539.84E-03,466.50E-03,1.014E+00,1.042E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-154.61E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,52.131E-06,0.00E-03,93.352E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-57.841E-03,7.3924E-03,-6.9875E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   29,  2025/12/19,11:57:58,5.0473E+00,5.6037E+00,5.0451E+00,5.0451E+00,146.63E-03,480.55E-03,532.95E-03,479.83E-03,479.83E-03,26.258E-03,2.4247E+00,2.4254E+00,58.760E-03,0.9997E+00,1.39E+00,Error,NAN,5.1117E+00,4.9907E+00,531.10E-03,406.11E-03,1.013E+00,1.105E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-638.17E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,54.741E-06,0.00E-03,586.06E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-73.731E-03,5.8681E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   30,  2025/12/19,11:57:58,5.0591E+00,5.6167E+00,5.0568E+00,5.0568E+00,151.82E-03,429.68E-03,476.32E-03,428.84E-03,428.84E-03,26.826E-03,2.1722E+00,2.1738E+00,83.315E-03,0.9993E+00,2.20E+00,Error,NAN,5.1228E+00,5.0003E+00,503.73E-03,360.85E-03,1.013E+00,1.172E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-423.65E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,39.761E-06,0.00E-03,202.04E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-65.786E-03,6.0713E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   31,  2025/12/19,11:57:58,5.0711E+00,5.6301E+00,5.0688E+00,5.0688E+00,152.24E-03,378.63E-03,419.25E-03,377.45E-03,377.45E-03,29.780E-03,1.9164E+00,1.9201E+00,119.21E-03,0.9981E+00,3.56E+00,Error,NAN,5.1419E+00,4.9955E+00,470.41E-03,307.77E-03,1.014E+00,1.242E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-441.43E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,7.6976E-06,0.00E-03,80.205E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,70.870E-03,-61.019E-03,6.6811E-03,-7.0891E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   32,  2025/12/19,11:57:58,5.0833E+00,5.6436E+00,5.0810E+00,5.0810E+00,151.67E-03,327.23E-03,362.48E-03,326.35E-03,326.35E-03,24.018E-03,1.6609E+00,1.6634E+00,91.337E-03,0.9985E+00,3.15E+00,Error,NAN,5.1531E+00,5.0210E+00,408.39E-03,275.88E-03,1.014E+00,1.248E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-419.29E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,11.494E-06,0.00E-03,470.92E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-83.266E-03,6.8335E-03,-6.1745E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   33,  2025/12/19,11:57:58,5.1115E+00,5.6748E+00,5.1091E+00,5.1091E+00,155.88E-03,236.92E-03,225.68E-03,203.18E-03,203.18E-03,121.85E-03,1.0357E+00,1.2110E+00,627.56E-03,0.8552E+00,31.21E+00,Error,NAN,5.2167E+00,5.0337E+00,335.46E-03,637.87E-06,1.021E+00,1.416E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-414.82E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,1.1975E-06,0.00E-03,-200.27E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-67.375E-03,7.4432E-03,-7.1908E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   34,  2025/12/19,11:57:58,5.1542E+00,5.7225E+00,5.1521E+00,5.1521E+00,150.01E-03,24.232E-03,26.412E-03,23.779E-03,23.779E-03,4.6653E-03,122.74E-03,124.90E-03,23.124E-03,0.9827E+00,10.67E+00,Error,NAN,5.2326E+00,5.0862E+00,40.357E-03,333.12E-06,1.015E+00,1.665E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-563.13E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-122.85E-09,0.00E-03,-91.242E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-65.786E-03,6.8335E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   35,  2025/12/19,11:57:58,5.1534E+00,5.7214E+00,5.1511E+00,5.1511E+00,153.98E-03,24.183E-03,26.341E-03,23.715E-03,23.715E-03,4.7376E-03,122.43E-03,124.63E-03,23.281E-03,0.9824E+00,10.77E+00,Error,NAN,5.2247E+00,5.0926E+00,42.084E-03,-2.5112E-03,1.014E+00,1.740E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-30.971E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-10.467E-06,0.00E-03,311.95E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-57.841E-03,6.4270E-03,-6.8351E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   36,  2025/12/19,11:57:58,5.1537E+00,5.7219E+00,5.1515E+00,5.1515E+00,149.92E-03,24.133E-03,26.393E-03,23.762E-03,23.761E-03,4.2208E-03,122.65E-03,124.38E-03,20.666E-03,0.9861E+00,9.56E+00,Error,NAN,5.2263E+00,5.0894E+00,40.306E-03,-1.4446E-03,1.014E+00,1.670E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-589.37E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,18.368E-06,0.00E-03,-211.09E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-70.553E-03,7.0367E-03,-6.0221E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   37,  2025/12/19,11:57:59,5.1535E+00,5.7215E+00,5.1512E+00,5.1512E+00,153.94E-03,24.183E-03,26.359E-03,23.732E-03,23.732E-03,4.6523E-03,122.45E-03,124.63E-03,23.209E-03,0.9825E+00,10.73E+00,Error,NAN,5.2199E+00,5.0830E+00,42.744E-03,-22.421E-06,1.013E+00,1.767E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-584.90E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,9.6908E-06,0.00E-03,-363.71E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-61.019E-03,6.1221E-03,-6.4286E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   38,  2025/12/19,11:57:59,5.1534E+00,5.7215E+00,5.1512E+00,5.1512E+00,149.93E-03,24.107E-03,26.360E-03,23.732E-03,23.732E-03,4.2334E-03,122.48E-03,124.23E-03,20.808E-03,0.9859E+00,9.64E+00,Error,NAN,5.2358E+00,5.0878E+00,40.662E-03,688.66E-06,1.016E+00,1.687E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-656.05E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,9.8013E-06,0.00E-03,-242.91E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-68.964E-03,6.8335E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   39,  2025/12/19,11:57:59,5.1529E+00,5.7209E+00,5.1506E+00,5.1506E+00,153.93E-03,24.165E-03,26.380E-03,23.750E-03,23.750E-03,4.4628E-03,122.57E-03,124.52E-03,21.970E-03,0.9843E+00,10.16E+00,Error,NAN,5.2231E+00,5.0910E+00,41.830E-03,-1.3938E-03,1.014E+00,1.731E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-797.21E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,6.2541E-06,0.00E-03,7.0621E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-72.142E-03,6.6302E-03,-5.8696E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   40,  2025/12/19,11:57:59,5.1522E+00,5.7202E+00,5.1500E+00,5.1500E+00,149.91E-03,24.108E-03,26.352E-03,23.725E-03,23.725E-03,4.2769E-03,122.40E-03,124.21E-03,21.145E-03,0.9854E+00,9.80E+00,Error,NAN,5.2183E+00,5.0830E+00,41.931E-03,-327.17E-06,1.013E+00,1.739E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-200.30E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,16.642E-06,0.00E-03,598.49E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-64.197E-03,6.2237E-03,-6.7843E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   41,  2025/12/19,11:57:59,5.1538E+00,5.7218E+00,5.1515E+00,5.1515E+00,153.96E-03,24.172E-03,26.363E-03,23.735E-03,23.735E-03,4.5779E-03,122.45E-03,124.58E-03,22.929E-03,0.9829E+00,10.61E+00,Error,NAN,5.2358E+00,5.0862E+00,40.966E-03,739.45E-06,1.016E+00,1.695E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-396.74E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-3.8475E-06,0.00E-03,163.89E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-56.252E-03,5.8681E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   42,  2025/12/19,11:57:59,5.1531E+00,5.7212E+00,5.1509E+00,5.1509E+00,149.96E-03,24.209E-03,26.397E-03,23.765E-03,23.765E-03,4.6138E-03,122.68E-03,124.75E-03,22.655E-03,0.9834E+00,10.46E+00,Error,NAN,5.2533E+00,5.0814E+00,40.915E-03,942.62E-06,1.019E+00,1.690E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-409.88E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,42.668E-06,0.00E-03,-32.142E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-64.197E-03,6.9859E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   43,  2025/12/19,11:58:00,5.1529E+00,5.7209E+00,5.1506E+00,5.1506E+00,153.90E-03,24.181E-03,26.390E-03,23.759E-03,23.759E-03,4.4988E-03,122.62E-03,124.60E-03,22.163E-03,0.9841E+00,10.25E+00,Error,NAN,5.2310E+00,5.0926E+00,39.341E-03,28.371E-06,1.015E+00,1.627E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-340.36E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,25.505E-06,0.00E-03,216.15E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,67.692E-03,-61.019E-03,5.6140E-03,-5.7172E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   44,  2025/12/19,11:58:00,5.1520E+00,5.7200E+00,5.1498E+00,5.1498E+00,149.88E-03,24.176E-03,26.427E-03,23.792E-03,23.792E-03,4.2878E-03,122.76E-03,124.55E-03,21.065E-03,0.9856E+00,9.74E+00,Error,NAN,5.2231E+00,5.0910E+00,40.560E-03,1.2982E-03,1.014E+00,1.678E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-293.22E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,39.355E-06,0.00E-03,286.31E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-62.608E-03,7.1384E-03,-6.5302E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   45,  2025/12/19,11:58:00,5.1537E+00,5.7219E+00,5.1515E+00,5.1515E+00,149.95E-03,24.232E-03,26.444E-03,23.808E-03,23.808E-03,4.5141E-03,122.89E-03,124.88E-03,22.252E-03,0.9840E+00,10.26E+00,Error,NAN,5.2231E+00,5.0862E+00,41.881E-03,-1.0890E-03,1.013E+00,1.728E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-318.79E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-2.1269E-06,0.00E-03,113.55E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-61.019E-03,5.8681E-03,-6.9875E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   46,  2025/12/19,11:58:00,5.1535E+00,5.7215E+00,5.1512E+00,5.1512E+00,153.94E-03,24.223E-03,26.437E-03,23.801E-03,23.801E-03,4.5007E-03,122.82E-03,124.83E-03,22.302E-03,0.9839E+00,10.29E+00,Error,NAN,5.2247E+00,5.0926E+00,39.747E-03,-428.75E-06,1.014E+00,1.641E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-347.05E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,5.6964E-06,0.00E-03,32.245E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-64.197E-03,6.2746E-03,-6.7334E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   47,  2025/12/19,11:58:00,5.1531E+00,5.7212E+00,5.1509E+00,5.1509E+00,149.93E-03,24.157E-03,26.400E-03,23.769E-03,23.768E-03,4.3177E-03,122.62E-03,124.48E-03,21.458E-03,0.9850E+00,9.93E+00,Error,NAN,5.2247E+00,5.0878E+00,43.252E-03,-1.5462E-03,1.014E+00,1.790E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-317.79E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,10.373E-06,0.00E-03,-334.56E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-57.841E-03,5.8172E-03,-6.8351E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   48,  2025/12/19,11:58:00,5.1536E+00,5.7216E+00,5.1513E+00,5.1513E+00,153.90E-03,24.234E-03,26.417E-03,23.784E-03,23.784E-03,4.6490E-03,122.75E-03,124.89E-03,23.017E-03,0.9829E+00,10.62E+00,Error,NAN,5.2231E+00,5.0894E+00,42.236E-03,383.91E-06,1.013E+00,1.743E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-749.01E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,17.337E-06,0.00E-03,26.927E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-62.608E-03,6.5286E-03,-5.6156E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   49,  2025/12/19,11:58:00,5.1534E+00,5.7216E+00,5.1512E+00,5.1512E+00,149.91E-03,24.115E-03,26.376E-03,23.747E-03,23.747E-03,4.1980E-03,122.55E-03,124.28E-03,20.661E-03,0.9861E+00,9.57E+00,Error,NAN,5.2199E+00,5.0926E+00,40.712E-03,-479.54E-06,1.013E+00,1.688E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-813.82E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,36.378E-06,0.00E-03,281.08E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-59.430E-03,6.0713E-03,-6.9367E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   50,  2025/12/19,11:58:00,5.1537E+00,5.7217E+00,5.1514E+00,5.1514E+00,153.98E-03,24.281E-03,26.459E-03,23.822E-03,23.822E-03,4.7008E-03,122.95E-03,125.14E-03,23.304E-03,0.9825E+00,10.73E+00,Error,NAN,5.2279E+00,5.0703E+00,41.525E-03,-174.80E-06,1.014E+00,1.710E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-683.39E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,36.384E-06,0.00E-03,179.59E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-56.252E-03,5.9697E-03,-5.7680E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
   51,  2025/12/19,11:58:00,5.1537E+00,5.7219E+00,5.1515E+00,5.1515E+00,149.90E-03,24.153E-03,26.441E-03,23.805E-03,23.805E-03,4.0867E-03,122.86E-03,124.48E-03,19.995E-03,0.9870E+00,9.24E+00,Error,NAN,5.2294E+00,5.0894E+00,39.443E-03,-73.212E-06,1.015E+00,1.633E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-460.52E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-3.9279E-06,0.00E-03,-550.73E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,89.939E-03,-61.019E-03,6.2237E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
